,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,18.0,Sharks,52.0,Dragons,16.0,William Kennedy,1.0,1.0,334.0,1145.95,27.0,10.0,Fullback,80.0,4.0,47.0,16.0,222.0,46.0,1.0,5.0,3.63,22.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
1,18.0,Sharks,52.0,Dragons,16.0,Sione Katoa,0.0,1.0,334.0,1145.95,27.0,10.0,Winger,80.0,0.0,22.0,13.0,113.0,35.0,0.0,3.0,3.83,14.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
2,18.0,Sharks,52.0,Dragons,16.0,Jesse Ramien,1.0,1.0,334.0,1145.95,27.0,10.0,Centre,80.0,4.0,35.0,10.0,79.0,26.0,0.0,2.0,2.54,17.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
3,18.0,Sharks,52.0,Dragons,16.0,Siosifa Talakai,1.0,1.0,334.0,1145.95,27.0,10.0,Centre,80.0,4.0,62.0,16.0,140.0,39.0,1.0,4.0,3.99,21.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
4,18.0,Sharks,52.0,Dragons,16.0,Ronaldo Mulitalo,2.0,1.0,334.0,1145.95,27.0,10.0,Winger,80.0,8.0,45.0,15.0,164.0,49.0,2.0,1.0,3.32,19.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
5,18.0,Sharks,52.0,Dragons,16.0,Matt Moylan,0.0,1.0,334.0,1145.95,27.0,10.0,Five-Eighth,80.0,0.0,55.0,15.0,131.0,18.0,1.0,3.0,3.13,58.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
6,18.0,Sharks,52.0,Dragons,16.0,Nicholas Hynes,1.0,1.0,334.0,1145.95,27.0,10.0,Halfback,80.0,20.0,94.0,19.0,135.0,14.0,1.0,1.0,4.61,61.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
7,18.0,Sharks,52.0,Dragons,16.0,Oregon Kaufusi,0.0,1.0,334.0,1145.95,27.0,10.0,Prop,48.0,0.0,36.0,15.0,135.0,42.0,0.0,4.0,3.92,15.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
8,18.0,Sharks,52.0,Dragons,16.0,Blayke Brailey,0.0,1.0,334.0,1145.95,27.0,10.0,Hooker,80.0,0.0,49.0,8.0,95.0,10.0,0.0,2.0,4.91,139.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
9,18.0,Sharks,52.0,Dragons,16.0,Braden Hamlin-Uele,0.0,1.0,334.0,1145.95,27.0,10.0,Prop,28.0,0.0,21.0,4.0,34.0,10.0,0.0,1.0,4.22,4.0,211.0,"1,968",541.0,9.0,35.0,43.74,266.0,3.73,135.0,"1,142",326.0,4.0,21.0,40.81,94.0,3.62,90.17,266.0,21.0,8.0,89.85,407.0,35.0,11.0,5.0,4.0,0.0,0.0,9.0,4.0,5.0,1.0,5.0,468.0,259.0,21.0,5.0,298.0,159.0,8.0,39.0,20:02,75%,61.0,31:41,88.0
