,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,11.0,Storm,24.0,Broncos,16.0,Nick Meaney,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Fullback,80.0,8.0,30.0,13.0,140.0,44.0,0.0,2.0,3.08,30.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
1,11.0,Storm,24.0,Broncos,16.0,Will Warbrick,2.0,1.0,299.0,1184.6799999999998,20.0,16.0,Winger,80.0,8.0,44.0,16.0,141.0,36.0,1.0,2.0,3.79,17.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
2,11.0,Storm,24.0,Broncos,16.0,Reimis Smith,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Centre,80.0,0.0,27.0,9.0,84.0,37.0,0.0,2.0,3.61,13.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
3,11.0,Storm,24.0,Broncos,16.0,Justin Olam,1.0,1.0,299.0,1184.6799999999998,20.0,16.0,Centre,80.0,4.0,29.0,12.0,98.0,30.0,0.0,3.0,3.57,17.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
4,11.0,Storm,24.0,Broncos,16.0,Xavier Coates,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Winger,80.0,0.0,7.0,11.0,108.0,36.0,0.0,0.0,3.41,17.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
5,11.0,Storm,24.0,Broncos,16.0,Cameron Munster,1.0,1.0,299.0,1184.6799999999998,20.0,16.0,Five-Eighth,80.0,4.0,52.0,12.0,104.0,29.0,2.0,1.0,3.95,61.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
6,11.0,Storm,24.0,Broncos,16.0,Jahrome Hughes,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Halfback,80.0,0.0,59.0,14.0,143.0,29.0,1.0,5.0,3.5,53.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
7,11.0,Storm,24.0,Broncos,16.0,Christian Welch captain,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Halfback,80.0,0.0,59.0,14.0,143.0,29.0,1.0,5.0,3.5,53.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
8,11.0,Storm,24.0,Broncos,16.0,Harry Grant,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Hooker,80.0,0.0,55.0,12.0,110.0,22.0,0.0,0.0,4.15,130.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
9,11.0,Storm,24.0,Broncos,16.0,Tui Kamikamica,0.0,1.0,299.0,1184.6799999999998,20.0,16.0,Hooker,80.0,0.0,55.0,12.0,110.0,22.0,0.0,0.0,4.15,130.0,190.0,"1,784",597.0,4.0,22.0,40.55,152.0,3.7,204.0,"1,709",441.0,5.0,35.0,39.75,158.0,3.59,87.53,337.0,35.0,13.0,89.51,367.0,22.0,21.0,10.0,8.0,2.0,1.0,8.0,9.0,5.0,1.0,12.0,445.0,234.0,14.0,9.0,389.0,217.0,19.0,46.0,25:54,79%,54.0,29:49,86.0
