,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,19.0,Wests Tigers,12.0,Sharks,36.0,Jahream Bula,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Fullback,80.0,0.0,31.0,19.0,158.0,44.0,0.0,4.0,3.62,25.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
1,19.0,Wests Tigers,12.0,Sharks,36.0,Asu Kepaoa,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Winger,80.0,0.0,12.0,13.0,86.0,25.0,0.0,0.0,3.33,17.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
2,19.0,Wests Tigers,12.0,Sharks,36.0,Starford To'a,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Centre,80.0,0.0,24.0,11.0,94.0,22.0,0.0,3.0,3.55,14.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
3,19.0,Wests Tigers,12.0,Sharks,36.0,Tommy Talau,1.0,1.0,240.0,1017.4799999999999,18.0,17.0,Centre,80.0,4.0,41.0,9.0,75.0,14.0,1.0,4.0,3.14,12.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
4,19.0,Wests Tigers,12.0,Sharks,36.0,Junior Tupou,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Winger,80.0,0.0,13.0,8.0,89.0,36.0,0.0,2.0,3.07,10.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
5,19.0,Wests Tigers,12.0,Sharks,36.0,Will Smith,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Winger,80.0,0.0,13.0,8.0,89.0,36.0,0.0,2.0,3.07,10.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
6,19.0,Wests Tigers,12.0,Sharks,36.0,Brandon Wakeham,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Halfback,80.0,4.0,45.0,9.0,52.0,0.0,0.0,0.0,0.0,63.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
7,19.0,Wests Tigers,12.0,Sharks,36.0,Stefano Utoikamanu,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Prop,46.0,0.0,38.0,10.0,85.0,32.0,0.0,0.0,3.47,14.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
8,19.0,Wests Tigers,12.0,Sharks,36.0,Jake Simpkin,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Hooker,51.0,0.0,26.0,3.0,17.0,2.0,0.0,0.0,5.14,70.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
9,19.0,Wests Tigers,12.0,Sharks,36.0,David Klemmer,0.0,1.0,240.0,1017.4799999999999,18.0,17.0,Prop,50.0,0.0,46.0,13.0,127.0,46.0,0.0,1.0,3.21,18.0,171.0,"1,438",457.0,2.0,20.0,37.85,107.0,3.52,193.0,"1,974",577.0,6.0,35.0,50.62,226.0,3.5,89.42,372.0,35.0,9.0,88.4,320.0,20.0,22.0,9.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,11.0,409.0,235.0,7.0,6.0,419.0,237.0,15.0,52.0,28:00,82%,48.0,25:49,78.0
