,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,15.0,Titans,28.0,Wests Tigers,12.0,AJ Brimson,1.0,1.0,240.0,1079.9099999999999,31.0,7.0,Fullback,73.0,4.0,62.0,16.0,114.0,20.0,1.0,6.0,3.86,34.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
1,15.0,Titans,28.0,Wests Tigers,12.0,Alofiana Khan-Pereira,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Winger,80.0,0.0,15.0,10.0,82.0,20.0,0.0,0.0,3.73,12.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
2,15.0,Titans,28.0,Wests Tigers,12.0,Brian Kelly,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Centre,80.0,0.0,25.0,16.0,129.0,47.0,0.0,0.0,4.14,18.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
3,15.0,Titans,28.0,Wests Tigers,12.0,Aaron Schoupp,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Centre,80.0,0.0,46.0,21.0,185.0,55.0,0.0,5.0,3.39,23.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
4,15.0,Titans,28.0,Wests Tigers,12.0,Phillip Sami,1.0,1.0,240.0,1079.9099999999999,31.0,7.0,Winger,80.0,4.0,60.0,28.0,290.0,73.0,1.0,8.0,4.11,32.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
5,15.0,Titans,28.0,Wests Tigers,12.0,Jayden Campbell,1.0,1.0,240.0,1079.9099999999999,31.0,7.0,Five-Eighth,80.0,4.0,63.0,12.0,171.0,23.0,0.0,4.0,3.65,41.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
6,15.0,Titans,28.0,Wests Tigers,12.0,Tanah Boyd,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Halfback,80.0,8.0,65.0,11.0,57.0,2.0,0.0,1.0,3.57,56.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
7,15.0,Titans,28.0,Wests Tigers,12.0,Moeaki Fotuaika,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Prop,58.0,0.0,53.0,13.0,138.0,50.0,0.0,2.0,3.03,15.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
8,15.0,Titans,28.0,Wests Tigers,12.0,Sam Verrills,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Hooker,80.0,0.0,39.0,6.0,48.0,3.0,0.0,1.0,0.0,107.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
9,15.0,Titans,28.0,Wests Tigers,12.0,Tino Fa'asuamaleaui captain,0.0,1.0,240.0,1079.9099999999999,31.0,7.0,Hooker,80.0,0.0,39.0,6.0,48.0,3.0,0.0,1.0,0.0,107.0,196.0,"1,755",476.0,4.0,37.0,41.79,201.0,3.73,193.0,"1,617",451.0,3.0,44.0,40.44,239.0,3.68,81.82,342.0,44.0,32.0,88.21,344.0,37.0,9.0,7.0,4.0,4.0,0.0,14.0,3.0,0.0,1.0,6.0,428.0,235.0,9.0,20.0,417.0,233.0,26.0,48.0,28:07,70%,52.0,30:01,83.0
