,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,21.0,Dragons,18.0,Wests Tigers,14.0,Tyrell Sloan,1.0,1.0,258.0,1085.58,24.0,13.0,Fullback,70.0,4.0,23.0,12.0,89.0,23.0,1.0,3.0,3.95,22.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
1,21.0,Dragons,18.0,Wests Tigers,14.0,Mathew Feagai,0.0,1.0,258.0,1085.58,24.0,13.0,Winger,80.0,0.0,18.0,12.0,106.0,38.0,0.0,3.0,2.76,15.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
2,21.0,Dragons,18.0,Wests Tigers,14.0,Mosese Suli,0.0,1.0,258.0,1085.58,24.0,13.0,Centre,80.0,0.0,32.0,9.0,102.0,44.0,0.0,3.0,3.27,10.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
3,21.0,Dragons,18.0,Wests Tigers,14.0,Zac Lomax,1.0,1.0,258.0,1085.58,24.0,13.0,Centre,80.0,10.0,70.0,30.0,224.0,80.0,0.0,5.0,3.47,33.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
4,21.0,Dragons,18.0,Wests Tigers,14.0,Mikaele Ravalawa,1.0,1.0,258.0,1085.58,24.0,13.0,Winger,80.0,4.0,29.0,12.0,102.0,39.0,1.0,1.0,4.19,12.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
5,21.0,Dragons,18.0,Wests Tigers,14.0,Talatau Amone,0.0,1.0,258.0,1085.58,24.0,13.0,Five-Eighth,80.0,0.0,49.0,15.0,94.0,37.0,0.0,2.0,3.78,43.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
6,21.0,Dragons,18.0,Wests Tigers,14.0,Ben Hunt captain,0.0,1.0,258.0,1085.58,24.0,13.0,Five-Eighth,80.0,0.0,49.0,15.0,94.0,37.0,0.0,2.0,3.78,43.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
7,21.0,Dragons,18.0,Wests Tigers,14.0,Francis Molo,0.0,1.0,258.0,1085.58,24.0,13.0,Prop,41.0,0.0,29.0,15.0,134.0,58.0,0.0,0.0,4.01,16.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
8,21.0,Dragons,18.0,Wests Tigers,14.0,Jacob Liddle,0.0,1.0,258.0,1085.58,24.0,13.0,Hooker,74.0,0.0,51.0,4.0,46.0,15.0,0.0,2.0,2.28,117.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
9,21.0,Dragons,18.0,Wests Tigers,14.0,Blake Lawrie,0.0,1.0,258.0,1085.58,24.0,13.0,Prop,52.0,0.0,44.0,17.0,153.0,51.0,0.0,0.0,3.33,17.0,197.0,"1,572",538.0,2.0,28.0,41.38,106.0,3.47,218.0,"1,922",605.0,6.0,22.0,48.07,219.0,3.27,89.26,374.0,22.0,23.0,89.59,353.0,28.0,13.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,7.0,428.0,237.0,18.0,16.0,487.0,279.0,6.0,53.0,30:37,77%,47.0,27:31,73.0
