,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,20.0,Knights,34.0,Wests Tigers,18.0,Kalyn Ponga captain,0.0,1.0,266.0,1094.38,39.0,3.0,Winger,80.0,8.0,68.0,12.0,139.0,34.0,3.0,7.0,3.98,14.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
1,20.0,Knights,34.0,Wests Tigers,18.0,Dominic Young,2.0,1.0,266.0,1094.38,39.0,3.0,Winger,80.0,8.0,68.0,12.0,139.0,34.0,3.0,7.0,3.98,14.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
2,20.0,Knights,34.0,Wests Tigers,18.0,Bradman Best,1.0,1.0,266.0,1094.38,39.0,3.0,Centre,74.0,4.0,42.0,10.0,126.0,42.0,1.0,1.0,3.71,12.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
3,20.0,Knights,34.0,Wests Tigers,18.0,Enari Tuala,0.0,1.0,266.0,1094.38,39.0,3.0,Centre,74.0,4.0,42.0,10.0,126.0,42.0,1.0,1.0,3.71,12.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
4,20.0,Knights,34.0,Wests Tigers,18.0,Greg Marzhew,1.0,1.0,266.0,1094.38,39.0,3.0,Winger,80.0,4.0,73.0,21.0,231.0,95.0,3.0,9.0,3.52,23.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
5,20.0,Knights,34.0,Wests Tigers,18.0,Tyson Gamble,1.0,1.0,266.0,1094.38,39.0,3.0,Five-Eighth,80.0,4.0,44.0,20.0,136.0,20.0,0.0,2.0,3.59,40.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
6,20.0,Knights,34.0,Wests Tigers,18.0,Jackson Hastings,0.0,1.0,266.0,1094.38,39.0,3.0,Halfback,80.0,0.0,39.0,18.0,121.0,21.0,0.0,0.0,4.17,69.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
7,20.0,Knights,34.0,Wests Tigers,18.0,Daniel Saifiti,1.0,1.0,266.0,1094.38,39.0,3.0,Prop,47.0,4.0,54.0,14.0,146.0,56.0,1.0,6.0,3.74,15.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
8,20.0,Knights,34.0,Wests Tigers,18.0,Phoenix Crossland,0.0,1.0,266.0,1094.38,39.0,3.0,Hooker,73.0,0.0,44.0,4.0,29.0,0.0,1.0,1.0,4.8,104.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
9,20.0,Knights,34.0,Wests Tigers,18.0,Leo Thompson,0.0,1.0,266.0,1094.38,39.0,3.0,Prop,39.0,0.0,22.0,11.0,91.0,37.0,0.0,0.0,3.55,12.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
10,20.0,Knights,34.0,Wests Tigers,18.0,Tyson Frizell,0.0,1.0,266.0,1094.38,39.0,3.0,2nd Row,80.0,0.0,70.0,15.0,139.0,63.0,0.0,8.0,3.64,17.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
11,20.0,Knights,34.0,Wests Tigers,18.0,Lachlan Fitzgibbon,0.0,1.0,266.0,1094.38,39.0,3.0,2nd Row,80.0,0.0,49.0,14.0,114.0,62.0,0.0,3.0,4.08,15.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
12,20.0,Knights,34.0,Wests Tigers,18.0,Adam Elliott,0.0,1.0,266.0,1094.38,39.0,3.0,Lock,60.0,0.0,46.0,22.0,169.0,56.0,0.0,2.0,4.19,25.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
13,20.0,Knights,34.0,Wests Tigers,18.0,Jahream Bula,2.0,0.0,237.0,1130.36,23.0,13.0,Fullback,80.0,8.0,69.0,19.0,128.0,32.0,1.0,8.0,4.07,25.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
14,20.0,Knights,34.0,Wests Tigers,18.0,Asu Kepaoa,0.0,0.0,237.0,1130.36,23.0,13.0,Winger,80.0,0.0,11.0,12.0,118.0,40.0,1.0,1.0,2.96,13.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
15,20.0,Knights,34.0,Wests Tigers,18.0,Starford To'a,0.0,0.0,237.0,1130.36,23.0,13.0,Centre,80.0,0.0,28.0,10.0,109.0,19.0,0.0,3.0,3.71,10.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
16,20.0,Knights,34.0,Wests Tigers,18.0,Tommy Talau,0.0,0.0,237.0,1130.36,23.0,13.0,Centre,80.0,0.0,20.0,11.0,107.0,35.0,0.0,0.0,3.27,15.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
17,20.0,Knights,34.0,Wests Tigers,18.0,Junior Tupou,0.0,0.0,237.0,1130.36,23.0,13.0,Winger,80.0,0.0,14.0,12.0,91.0,32.0,0.0,1.0,3.66,17.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
18,20.0,Knights,34.0,Wests Tigers,18.0,Will Smith,0.0,0.0,237.0,1130.36,23.0,13.0,Five-Eighth,66.0,0.0,6.0,4.0,21.0,3.0,0.0,1.0,2.0,29.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
19,20.0,Knights,34.0,Wests Tigers,18.0,Brandon Wakeham,0.0,0.0,237.0,1130.36,23.0,13.0,Halfback,80.0,6.0,52.0,9.0,48.0,6.0,0.0,0.0,4.32,48.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
20,20.0,Knights,34.0,Wests Tigers,18.0,Stefano Utoikamanu,0.0,0.0,237.0,1130.36,23.0,13.0,Prop,47.0,0.0,33.0,9.0,93.0,47.0,0.0,3.0,3.14,12.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
21,20.0,Knights,34.0,Wests Tigers,18.0,Apisai Koroisau captain,0.0,0.0,237.0,1130.36,23.0,13.0,Prop,47.0,0.0,33.0,9.0,93.0,47.0,0.0,3.0,3.14,12.0,211.0,"1,834",616.0,10.0,47.0,39.89,144.0,3.89,153.0,"1,448",471.0,3.0,24.0,38.11,117.0,3.48,87.88,290.0,24.0,16.0,86.39,349.0,47.0,8.0,10.0,5.0,1.0,1.0,15.0,8.0,1.0,0.0,6.0,433.0,246.0,5.0,7.0,358.0,205.0,20.0,45.0,23:25,63%,55.0,28:00,80.0
